Forecast_Week,Store,Dept,Predicted_Sales
2012-12-07,33,11,0.0
2012-12-07,33,12,0.0
2012-12-07,33,13,9061.443359375
2012-12-07,33,14,3561.487548828125
2012-12-07,33,16,179.32211303710938
2012-12-07,33,17,144.97340393066406
2012-12-07,33,18,686.9725952148438
2012-12-07,33,20,136.25730895996094
2012-12-07,33,21,254.69944763183594
2012-12-07,33,22,392.8718566894531
2012-12-07,33,23,526.0198974609375
2012-12-07,33,24,255.6275177001953
2012-12-07,33,25,39.871700286865234
2012-12-07,33,26,74.35096740722656
2012-12-07,33,31,63.788021087646484
2012-12-07,33,32,613.3614501953125
2012-12-07,33,33,225.34312438964844
2012-12-07,33,38,25963.537109375
2012-12-07,33,40,9905.1318359375
2012-12-07,33,41,0.0
2012-12-07,33,42,0.0
2012-12-07,33,44,0.0
2012-12-07,33,46,1883.70556640625
2012-12-07,33,52,0.0
2012-12-07,33,55,3369.062255859375
2012-12-07,33,56,112.38739776611328
2012-12-07,33,59,48.3773078918457
2012-12-07,33,60,92.40589904785156
2012-12-07,33,67,928.26220703125
2012-12-07,33,74,1921.2723388671875
2012-12-07,33,79,12089.97265625
2012-12-07,33,80,6828.57421875
2012-12-07,33,81,9362.4169921875
2012-12-07,33,82,4647.4111328125
2012-12-07,33,83,1322.9508056640625
2012-12-07,33,87,139.32977294921875
2012-12-07,33,90,26171.015625
2012-12-07,33,91,10758.279296875
2012-12-07,33,92,32966.23828125
2012-12-07,33,93,23481.095703125
2012-12-07,33,94,24988.8828125
2012-12-07,33,95,29725.93359375
2012-12-07,33,96,12056.5791015625
2012-12-07,33,97,5965.4130859375
2012-12-07,33,98,8174.19677734375
2012-12-07,34,1,49644.83203125
2012-12-07,34,2,37863.60546875
2012-12-07,34,3,9733.0654296875
2012-12-07,34,4,22399.099609375
2012-12-07,34,5,44623.47265625
2012-12-07,34,6,9920.169921875
2012-12-07,34,7,45504.2109375
2012-12-07,34,8,31878.8828125
2012-12-07,34,9,27433.400390625
2012-12-07,34,10,20763.2109375
2012-12-07,34,11,20251.97265625
2012-12-07,34,12,5734.7998046875
2012-12-07,34,13,24376.16796875
2012-12-07,34,14,17524.564453125
2012-12-07,34,16,8595.6455078125
2012-12-07,34,17,9794.517578125
2012-12-07,34,18,39871.53125
2012-12-07,34,19,485.1724853515625
2012-12-07,34,20,3273.953369140625
2012-12-07,34,21,5666.9384765625
2012-12-07,34,22,8902.59765625
2012-12-07,34,23,21707.912109375
2012-12-07,34,24,4458.64111328125
2012-12-07,34,25,8270.375
2012-12-07,34,26,6438.86181640625
2012-12-07,34,27,1335.313232421875
2012-12-07,34,28,408.37908935546875
2012-12-07,34,29,2851.491943359375
2012-12-07,34,30,2122.138427734375
2012-12-07,34,31,1329.027099609375
2012-12-07,34,32,5977.869140625
2012-12-07,34,33,5262.9755859375
2012-12-07,34,34,9028.8564453125
2012-12-07,34,35,1071.3057861328125
2012-12-07,34,36,532.023681640625
2012-12-07,34,37,2695.896728515625
2012-12-07,34,38,46351.35546875
2012-12-07,34,40,38801.76953125
2012-12-07,34,41,724.2191162109375
2012-12-07,34,42,5502.13623046875
2012-12-07,34,44,4952.56884765625
2012-12-07,34,45,103.04666137695312
2012-12-07,34,46,21188.2265625
2012-12-07,34,48,9050.4619140625
2012-12-07,34,49,3569.447509765625
2012-12-07,34,51,126.423095703125
2012-12-07,34,52,1564.90625
2012-12-07,34,54,168.0426483154297
2012-12-07,34,55,17962.650390625
2012-12-07,34,56,1051.78564453125
2012-12-07,34,58,1405.2818603515625
2012-12-07,34,59,399.0255432128906
2012-12-07,34,60,326.2751159667969
2012-12-07,34,65,59886.27734375
2012-12-07,34,67,10637.7080078125
2012-12-07,34,71,3104.197509765625
2012-12-07,34,72,86362.25
2012-12-07,34,74,10797.6943359375
2012-12-07,34,79,15312.9287109375
2012-12-07,34,80,12089.32421875
2012-12-07,34,81,16789.845703125
2012-12-07,34,82,22471.228515625
2012-12-07,34,83,3132.482421875
2012-12-07,34,85,1488.987060546875
2012-12-07,34,87,10388.8828125
2012-12-07,34,90,48666.55078125
2012-12-07,34,91,35595.5078125
2012-12-07,34,92,85754.09375
2012-12-07,34,93,32442.3125
2012-12-07,34,94,36373.6796875
2012-12-07,34,95,76132.0390625
2012-12-07,34,96,22828.59375
2012-12-07,34,97,21168.310546875
2012-12-07,34,98,11266.935546875
2012-12-07,34,99,471.4217529296875
2012-12-07,35,1,64742.51953125
2012-12-07,35,2,48521.734375
2012-12-07,35,3,11513.28125
2012-12-07,35,4,21922.921875
2012-12-07,35,5,49451.09765625
2012-12-07,35,6,10801.9501953125
2012-12-07,35,7,65241.5546875
2012-12-07,35,8,23071.67578125
2012-12-07,35,9,17034.72265625
2012-12-07,35,10,20180.75
2012-12-07,35,11,16808.82421875
2012-12-07,35,12,2010.20556640625
2012-12-07,35,13,33094.09765625
2012-12-07,35,14,37865.04296875
2012-12-07,35,16,1004.7645874023438
2012-12-07,35,17,22081.580078125
2012-12-07,35,18,49160.21875
2012-12-07,35,20,12616.90234375
2012-12-07,35,21,4015.215087890625
2012-12-07,35,22,24093.89453125
2012-12-07,35,23,46778.6171875
2012-12-07,35,24,16197.1298828125
2012-12-07,35,25,20534.55859375
2012-12-07,35,26,21705.603515625
2012-12-07,35,27,2629.658203125
2012-12-07,35,28,1632.0814208984375
2012-12-07,35,29,11902.822265625
2012-12-07,35,30,5895.11474609375
2012-12-07,35,31,5881.53857421875
2012-12-07,35,32,7583.3330078125
2012-12-07,35,33,17108.970703125
2012-12-07,35,34,28375.53125
2012-12-07,35,35,3369.27392578125
2012-12-07,35,36,4286.04736328125
2012-12-07,35,38,38584.19921875
2012-12-07,35,40,37641.02734375
2012-12-07,35,41,1754.156494140625
2012-12-07,35,42,11839.294921875
2012-12-07,35,44,2614.001220703125
2012-12-07,35,46,21910.20703125
2012-12-07,35,47,254.3551025390625
2012-12-07,35,49,185.03244018554688
2012-12-07,35,51,188.31362915039062
2012-12-07,35,52,2038.554931640625
2012-12-07,35,54,175.60726928710938
2012-12-07,35,55,15797.90234375
2012-12-07,35,56,406.20184326171875
2012-12-07,35,58,3314.7607421875
2012-12-07,35,59,388.7330627441406
2012-12-07,35,60,381.4890441894531
2012-12-07,35,67,8650.8779296875
2012-12-07,35,71,12947.306640625
2012-12-07,35,72,123241.484375
2012-12-07,35,74,31020.87890625
2012-12-07,35,79,24196.568359375
2012-12-07,35,80,0.0
2012-12-07,35,81,6935.84765625
2012-12-07,35,82,19544.009765625
2012-12-07,35,83,2119.653076171875
2012-12-07,35,85,1465.38232421875
2012-12-07,35,87,16627.662109375
2012-12-07,35,90,15630.39453125
2012-12-07,35,91,7693.0419921875
2012-12-07,35,92,37413.87890625
2012-12-07,35,93,1066.4552001953125
2012-12-07,35,94,0.0
2012-12-07,35,95,39134.140625
2012-12-07,35,97,3570.88134765625
2012-12-07,35,98,0.0
2012-12-07,36,1,509.97479248046875
2012-12-07,36,2,12862.517578125
2012-12-07,36,3,0.0
2012-12-07,36,4,10020.6083984375
2012-12-07,36,5,9802.7998046875
2012-12-07,36,6,11385.185546875
2012-12-07,36,7,6922.0048828125
2012-12-07,36,8,3006.4462890625
2012-12-07,36,9,0.0
2012-12-07,36,10,0.0
2012-12-07,36,11,0.0
2012-12-07,36,12,0.0
2012-12-07,36,13,11423.8720703125
2012-12-07,36,14,3722.34326171875
2012-12-07,36,16,0.0
2012-12-07,36,17,0.0
2012-12-07,36,18,0.0
2012-12-07,36,20,0.0
2012-12-07,36,21,10.86274528503418
2012-12-07,36,22,118.25841522216797
2012-12-07,36,23,328.9451904296875
2012-12-07,36,25,0.0
2012-12-07,36,26,0.0
2012-12-07,36,31,0.0
2012-12-07,36,32,395.87005615234375
2012-12-07,36,38,21497.794921875
2012-12-07,36,40,12558.4248046875
2012-12-07,36,42,0.0
2012-12-07,36,44,0.0
2012-12-07,36,46,2096.622802734375
2012-12-07,36,52,0.0
2012-12-07,36,55,3174.725830078125
2012-12-07,36,56,77.82289123535156
2012-12-07,36,59,129.39430236816406
2012-12-07,36,60,0.0
2012-12-07,36,67,162.41427612304688
2012-12-07,36,74,1571.5955810546875
2012-12-07,36,79,11976.505859375
2012-12-07,36,80,14843.1611328125
2012-12-07,36,81,10113.0517578125
2012-12-07,36,82,7181.79638671875
2012-12-07,36,83,1360.8641357421875
2012-12-07,36,87,0.0
2012-12-07,36,90,26312.921875
2012-12-07,36,91,9360.1416015625
2012-12-07,36,92,32102.39453125
2012-12-07,36,93,15766.6435546875
2012-12-07,36,94,28762.501953125
2012-12-07,36,95,31158.912109375
2012-12-07,36,96,16520.8359375
2012-12-07,36,97,5749.49169921875
2012-12-07,36,98,6464.7265625
2012-12-07,37,1,18285.31640625
2012-12-07,37,2,19232.7890625
2012-12-07,37,3,4138.662109375
2012-12-07,37,4,19373.658203125
2012-12-07,37,5,8246.134765625
2012-12-07,37,6,10933.720703125
2012-12-07,37,7,7192.21337890625
2012-12-07,37,8,19452.462890625
2012-12-07,37,9,0.0
2012-12-07,37,10,0.0
2012-12-07,37,11,491.17425537109375
2012-12-07,37,12,0.0
2012-12-07,37,13,18189.8359375
2012-12-07,37,14,3683.5224609375
2012-12-07,37,16,1377.7242431640625
2012-12-07,37,17,0.0
2012-12-07,37,18,381.64105224609375
2012-12-07,37,20,7.256197929382324
2012-12-07,37,21,1724.5963134765625
2012-12-07,37,22,89.33301544189453
2012-12-07,37,23,145.24713134765625
2012-12-07,37,24,0.0
2012-12-07,37,25,0.0
2012-12-07,37,26,72.18963623046875
2012-12-07,37,27,0.0
2012-12-07,37,28,0.0
2012-12-07,37,31,0.0
2012-12-07,37,32,381.7026672363281
2012-12-07,37,38,65661.59375
2012-12-07,37,40,31723.416015625
2012-12-07,37,42,0.0
2012-12-07,37,44,0.0
2012-12-07,37,46,11232.64453125
2012-12-07,37,49,0.0
2012-12-07,37,52,0.0
2012-12-07,37,55,2583.5341796875
2012-12-07,37,56,0.0
2012-12-07,37,59,0.0
2012-12-07,37,60,334.601806640625
2012-12-07,37,67,3110.737060546875
2012-12-07,37,72,5052.21826171875
2012-12-07,37,74,1721.194091796875
2012-12-07,37,79,8494.65234375
2012-12-07,37,80,11583.103515625
2012-12-07,37,81,10599.462890625
2012-12-07,37,82,9663.8271484375
2012-12-07,37,83,1856.168212890625
2012-12-07,37,85,0.0
2012-12-07,37,87,523.463623046875
2012-12-07,37,90,48600.04296875
2012-12-07,37,91,31196.23046875
2012-12-07,37,92,80106.2578125
2012-12-07,37,93,24931.09765625
2012-12-07,37,94,32369.236328125
2012-12-07,37,95,54875.0703125
2012-12-07,37,96,21333.7109375
2012-12-07,37,97,15042.57421875
2012-12-07,37,98,8302.142578125
2012-12-07,38,1,9923.4052734375
2012-12-07,38,2,13614.58203125
2012-12-07,38,3,164.61605834960938
2012-12-07,38,4,12171.662109375
2012-12-07,38,5,8869.990234375
2012-12-07,38,6,10669.3779296875
2012-12-07,38,7,6794.22998046875
2012-12-07,38,8,12527.9169921875
2012-12-07,38,9,0.0
2012-12-07,38,10,0.0
2012-12-07,38,11,0.0
2012-12-07,38,12,0.0
2012-12-07,38,13,11596.3251953125
2012-12-07,38,14,3510.390625
2012-12-07,38,16,502.85638427734375
2012-12-07,38,17,402.478271484375
2012-12-07,38,18,588.4569702148438
2012-12-07,38,20,125.14092254638672
2012-12-07,38,21,1043.7469482421875
2012-12-07,38,22,387.7763977050781
2012-12-07,38,23,523.7066650390625
2012-12-07,38,24,119.81732177734375
2012-12-07,38,25,36.863121032714844
2012-12-07,38,26,53.22295379638672
2012-12-07,38,27,60.77946090698242
2012-12-07,38,28,61.419734954833984
2012-12-07,38,31,63.24137496948242
2012-12-07,38,32,563.171875
2012-12-07,38,33,178.35350036621094
2012-12-07,38,34,0.0
2012-12-07,38,38,80043.1953125
2012-12-07,38,40,19061.474609375
2012-12-07,38,42,0.0
2012-12-07,38,44,0.0
2012-12-07,38,46,6389.26513671875
2012-12-07,38,49,0.0
2012-12-07,38,52,0.0
2012-12-07,38,56,0.0
2012-12-07,38,59,51.465980529785156
2012-12-07,38,60,295.3169250488281
2012-12-07,38,67,783.2462158203125
2012-12-07,38,72,4842.45263671875
2012-12-07,38,74,1894.9879150390625
2012-12-07,38,79,9268.01171875
2012-12-07,38,80,10341.671875
2012-12-07,38,81,10017.3115234375
2012-12-07,38,82,8306.6845703125
2012-12-07,38,83,1987.685302734375
2012-12-07,38,85,21.53346824645996
2012-12-07,38,87,238.6875457763672
2012-12-07,38,90,39440.09765625
2012-12-07,38,91,25058.611328125
2012-12-07,38,92,51285.5
2012-12-07,38,93,19940.021484375
2012-12-07,38,94,20941.533203125
2012-12-07,38,95,42032.76171875
2012-12-07,38,96,12981.2548828125
2012-12-07,38,97,10557.818359375
2012-12-07,38,98,6111.2373046875
2012-12-07,39,1,69134.28125
2012-12-07,39,2,81531.6015625
2012-12-07,39,3,15698.3837890625
2012-12-07,39,4,52553.59765625
2012-12-07,39,5,70135.9296875
2012-12-07,39,6,11050.056640625
2012-12-07,39,7,115597.9140625
2012-12-07,39,8,43280.9609375
2012-12-07,39,9,22203.720703125
2012-12-07,39,10,21352.548828125
2012-12-07,39,11,22740.923828125
2012-12-07,39,12,5674.109375
2012-12-07,39,13,63641.80078125
2012-12-07,39,14,33949.39453125
2012-12-07,39,16,17170.119140625
2012-12-07,39,17,18063.435546875
2012-12-07,39,18,49514.37890625
2012-12-07,39,19,296.9700012207031
2012-12-07,39,20,11836.513671875
2012-12-07,39,21,9612.6474609375
2012-12-07,39,22,20696.748046875
2012-12-07,39,23,28225.203125
2012-12-07,39,24,14177.1435546875
2012-12-07,39,25,11846.7119140625
2012-12-07,39,26,17850.068359375
2012-12-07,39,27,2313.76611328125
2012-12-07,39,28,1487.6197509765625
2012-12-07,39,29,7589.55224609375
2012-12-07,39,30,5370.1357421875
2012-12-07,39,31,3644.546142578125
2012-12-07,39,32,8516.4091796875
2012-12-07,39,33,12577.916015625
2012-12-07,39,34,22250.583984375
2012-12-07,39,35,1546.1170654296875
2012-12-07,39,36,227.60498046875
2012-12-07,39,38,52474.609375
2012-12-07,39,40,75834.28125
2012-12-07,39,41,3806.528564453125
2012-12-07,39,42,5256.1103515625
2012-12-07,39,44,8790.40625
2012-12-07,39,45,71.2903060913086
2012-12-07,39,46,39643.22265625
2012-12-07,39,49,12056.1689453125
2012-12-07,39,51,59.312374114990234
2012-12-07,39,52,2938.560546875
2012-12-07,39,54,97.32530212402344
2012-12-07,39,55,19895.7265625
2012-12-07,39,56,2034.834716796875
2012-12-07,39,58,5751.0322265625
2012-12-07,39,59,368.6033935546875
2012-12-07,39,60,609.8660888671875
2012-12-07,39,67,17770.416015625
2012-12-07,39,71,9201.525390625
2012-12-07,39,72,94308.421875
2012-12-07,39,74,44490.1328125
2012-12-07,39,79,48874.21484375
2012-12-07,39,80,15049.9833984375
2012-12-07,39,81,22166.703125
2012-12-07,39,82,30894.9609375
2012-12-07,39,83,7660.05810546875
2012-12-07,39,85,1077.636962890625
2012-12-07,39,87,10015.9228515625
2012-12-07,39,90,98867.453125
2012-12-07,39,91,80757.359375
2012-12-07,39,92,132107.90625
2012-12-07,39,93,50342.74609375
2012-12-07,39,94,81332.0
2012-12-07,39,95,134151.515625
2012-12-07,39,96,30909.3671875
2012-12-07,39,97,27579.845703125
2012-12-07,39,98,16458.421875
2012-12-07,39,99,1455.8160400390625
2012-12-07,40,1,70972.8125
2012-12-07,40,2,36974.8671875
2012-12-07,40,3,10449.1884765625
2012-12-07,40,4,32257.21875
2012-12-07,40,5,48964.67578125
2012-12-07,40,6,11932.5302734375
2012-12-07,40,7,63604.60546875
2012-12-07,40,8,40095.01171875
2012-12-07,40,9,22912.837890625
2012-12-07,40,10,29758.70703125
2012-12-07,40,11,21014.087890625
2012-12-07,40,12,5572.140625
2012-12-07,40,13,24621.3125
2012-12-07,40,14,25043.0
2012-12-07,40,16,7633.9619140625
2012-12-07,40,17,15546.3330078125
2012-12-07,40,18,50209.953125
2012-12-07,40,20,4396.80859375
2012-12-07,40,21,11013.552734375
2012-12-07,40,22,11486.4541015625
2012-12-07,40,23,25133.875
2012-12-07,40,24,4643.408203125
2012-12-07,40,25,9996.5322265625
2012-12-07,40,26,6752.0849609375
2012-12-07,40,27,2021.7762451171875
2012-12-07,40,28,729.2913208007812
2012-12-07,40,29,4101.61376953125
2012-12-07,40,30,3290.6689453125
2012-12-07,40,31,2178.032958984375
2012-12-07,40,32,6677.9853515625
2012-12-07,40,33,5948.17724609375
2012-12-07,40,34,12444.986328125
2012-12-07,40,35,2105.459716796875
2012-12-07,40,36,708.0887451171875
2012-12-07,40,37,3038.852294921875
2012-12-07,40,38,38178.31640625
2012-12-07,40,40,37290.21875
2012-12-07,40,41,261.8056335449219
2012-12-07,40,42,7413.6865234375
2012-12-07,40,44,5218.80322265625
2012-12-07,40,45,89.92071533203125
2012-12-07,40,46,13826.7001953125
2012-12-07,40,47,155.31973266601562
2012-12-07,40,48,1809.0045166015625
2012-12-07,40,49,149.0611572265625
2012-12-07,40,51,0.0
2012-12-07,40,52,1277.1695556640625
2012-12-07,40,54,150.21334838867188
2012-12-07,40,55,17335.76953125
2012-12-07,40,56,1925.105712890625
2012-12-07,40,58,10210.5439453125
2012-12-07,40,59,382.85858154296875
2012-12-07,40,60,411.78253173828125
2012-12-07,40,67,10957.453125
2012-12-07,40,71,2852.939208984375
2012-12-07,40,72,85173.515625
2012-12-07,40,74,19856.2734375
2012-12-07,40,79,15601.337890625
2012-12-07,40,80,19031.150390625
2012-12-07,40,81,22071.1015625
2012-12-07,40,82,25261.83203125
2012-12-07,40,83,2786.061279296875
2012-12-07,40,85,1766.0980224609375
2012-12-07,40,87,27620.533203125
2012-12-07,40,90,83873.9375
2012-12-07,40,91,46137.3984375
2012-12-07,40,92,148543.0625
2012-12-07,40,93,30538.158203125
2012-12-07,40,94,33054.35546875
2012-12-07,40,95,65854.90625
2012-12-07,40,96,18622.728515625
2012-12-07,40,97,19520.16015625
2012-12-07,40,98,11725.1337890625
2012-12-07,40,99,778.5931396484375
2012-12-07,41,1,63667.2421875
2012-12-07,41,2,52758.6875
2012-12-07,41,3,16267.2197265625
2012-12-07,41,4,36743.35546875
2012-12-07,41,5,65412.62109375
2012-12-07,41,6,12075.21875
2012-12-07,41,7,84682.1875
2012-12-07,41,8,37537.7265625
2012-12-07,41,9,34902.22265625
2012-12-07,41,10,24281.28125
2012-12-07,41,11,20084.927734375
2012-12-07,41,12,4894.11767578125
2012-12-07,41,13,35176.4453125
2012-12-07,41,14,35237.22265625
2012-12-07,41,16,6282.51171875
2012-12-07,41,17,20569.171875
2012-12-07,41,18,47023.78125
2012-12-07,41,19,2673.640869140625
2012-12-07,41,20,6638.86865234375
2012-12-07,41,21,6858.2275390625
2012-12-07,41,22,17792.232421875
2012-12-07,41,23,36403.21875
2012-12-07,41,24,9901.109375
2012-12-07,41,25,15991.1611328125
2012-12-07,41,26,13312.203125
2012-12-07,41,27,2815.194580078125
2012-12-07,41,28,1560.9808349609375
2012-12-07,41,29,6529.29833984375
2012-12-07,41,30,3858.403564453125
2012-12-07,41,31,3754.52587890625
2012-12-07,41,32,8197.623046875
2012-12-07,41,33,11803.91796875
2012-12-07,41,34,20988.6640625
2012-12-07,41,35,3092.803955078125
2012-12-07,41,36,1978.354736328125
2012-12-07,41,38,51508.61328125
2012-12-07,41,40,59591.765625
2012-12-07,41,41,4078.486083984375
2012-12-07,41,42,8165.38330078125
2012-12-07,41,44,8914.5224609375
2012-12-07,41,45,244.69781494140625
2012-12-07,41,46,34137.50390625
2012-12-07,41,47,356.69915771484375
2012-12-07,41,48,5714.953125
2012-12-07,41,49,9454.515625
2012-12-07,41,51,351.0036315917969
2012-12-07,41,52,3751.390380859375
2012-12-07,41,54,315.0221252441406
2012-12-07,41,55,17770.201171875
2012-12-07,41,56,1640.74951171875
2012-12-07,41,58,12530.640625
2012-12-07,41,59,769.81640625
2012-12-07,41,60,1114.175048828125
2012-12-07,41,67,15882.0107421875
2012-12-07,41,71,6089.83349609375
2012-12-07,41,72,88472.140625
2012-12-07,41,74,30298.107421875
2012-12-07,41,79,21907.296875
2012-12-07,41,80,19170.861328125
2012-12-07,41,81,21100.962890625
2012-12-07,41,82,27848.21875
2012-12-07,41,83,4013.980224609375
2012-12-07,41,85,2503.908447265625
2012-12-07,41,87,18402.638671875
2012-12-07,41,90,94858.0078125
2012-12-07,41,91,56107.6875
2012-12-07,41,92,162246.90625
2012-12-07,41,93,41850.9375
2012-12-07,41,94,49862.265625
2012-12-07,41,95,99643.5625
2012-12-07,41,96,3735.20751953125
2012-12-07,41,97,22129.537109375
2012-12-07,41,98,14817.9658203125
2012-12-07,41,99,1343.5625
2012-12-07,42,1,16672.17578125
2012-12-07,42,2,18714.734375
2012-12-07,42,3,0.0
2012-12-07,42,4,18238.212890625
2012-12-07,42,5,8249.2607421875
2012-12-07,42,7,7018.994140625
2012-12-07,42,8,21407.82421875
2012-12-07,42,9,0.0
2012-12-07,42,10,0.0
2012-12-07,42,11,0.0
2012-12-07,42,12,0.0
2012-12-07,42,13,18791.345703125
2012-12-07,42,14,3919.02734375
2012-12-07,42,16,767.6723022460938
2012-12-07,42,17,500.7034606933594
2012-12-07,42,18,1033.4630126953125
2012-12-07,42,20,123.62245178222656
2012-12-07,42,21,1169.7032470703125
2012-12-07,42,22,421.8998107910156
2012-12-07,42,23,519.1607666015625
2012-12-07,42,25,67.91984558105469
2012-12-07,42,27,93.07626342773438
2012-12-07,42,28,90.0145034790039
2012-12-07,42,31,90.0145034790039
2012-12-07,42,32,601.099365234375
2012-12-07,42,38,41900.6953125
2012-12-07,42,40,21907.435546875
2012-12-07,42,42,0.0
2012-12-07,42,44,0.0
2012-12-07,42,46,8750.49609375
2012-12-07,42,49,0.0
2012-12-07,42,52,0.0
2012-12-07,42,56,46.51694107055664
2012-12-07,42,59,67.73027038574219
2012-12-07,42,60,169.2364044189453
2012-12-07,42,67,1185.1552734375
2012-12-07,42,72,10838.44140625
2012-12-07,42,74,2095.11572265625
2012-12-07,42,79,12050.015625
2012-12-07,42,80,14207.7177734375
2012-12-07,42,81,15271.4365234375
2012-12-07,42,82,10254.1357421875
2012-12-07,42,83,3482.437255859375
2012-12-07,42,85,31.658592224121094
2012-12-07,42,87,747.5595703125
2012-12-07,42,90,59954.19140625
2012-12-07,42,91,42100.39453125
2012-12-07,42,92,91805.15625
2012-12-07,42,93,32384.265625
2012-12-07,42,94,37537.77734375
2012-12-07,42,95,65269.75390625
2012-12-07,42,96,17436.310546875
2012-12-07,42,97,18849.439453125
2012-12-07,42,98,8423.3076171875
2012-12-07,43,1,11788.08203125
2012-12-07,43,2,21438.25
2012-12-07,43,3,337.7169494628906
2012-12-07,43,4,18942.138671875
2012-12-07,43,5,8530.0126953125
2012-12-07,43,6,10834.8720703125
2012-12-07,43,7,7899.68896484375
2012-12-07,43,8,15391.6123046875
2012-12-07,43,9,0.0
2012-12-07,43,10,0.0
2012-12-07,43,11,0.0
2012-12-07,43,12,0.0
2012-12-07,43,13,18495.421875
2012-12-07,43,14,4238.376953125
2012-12-07,43,16,1515.1531982421875
2012-12-07,43,17,74.4600830078125
2012-12-07,43,18,779.5327758789062
2012-12-07,43,20,0.0
2012-12-07,43,21,1555.0859375
2012-12-07,43,22,221.5897674560547
2012-12-07,43,23,628.980712890625
2012-12-07,43,25,0.0
2012-12-07,43,26,0.0
2012-12-07,43,27,58.44552993774414
2012-12-07,43,28,5.458965301513672
2012-12-07,43,31,0.0
2012-12-07,43,32,440.23992919921875
2012-12-07,43,38,63607.21484375
2012-12-07,43,40,21562.439453125
2012-12-07,43,42,0.0
2012-12-07,43,44,0.0
2012-12-07,43,46,7840.63037109375
2012-12-07,43,49,0.0
2012-12-07,43,52,0.0
2012-12-07,43,56,0.0
2012-12-07,43,59,66.3046875
2012-12-07,43,60,142.0804901123047
2012-12-07,43,67,1306.4656982421875
2012-12-07,43,72,4812.5771484375
2012-12-07,43,74,2236.123779296875
2012-12-07,43,79,11534.3056640625
2012-12-07,43,80,16007.8154296875
2012-12-07,43,81,19092.724609375
2012-12-07,43,82,10375.3447265625
2012-12-07,43,83,3961.6220703125
2012-12-07,43,85,0.0
2012-12-07,43,87,0.0
2012-12-07,43,90,75638.3671875
2012-12-07,43,91,30991.890625
2012-12-07,43,92,88422.8046875
2012-12-07,43,93,37288.44921875
2012-12-07,43,94,46411.4375
2012-12-07,43,95,72362.75
2012-12-07,43,96,24186.44140625
2012-12-07,43,97,19965.841796875
2012-12-07,43,98,11260.001953125
2012-12-07,44,1,14651.7763671875
2012-12-07,44,2,12606.09765625
2012-12-07,44,3,682.8445434570312
2012-12-07,44,4,11175.9755859375
2012-12-07,44,5,7660.3564453125
2012-12-07,44,6,10490.455078125
2012-12-07,44,7,8582.4638671875
2012-12-07,44,8,6155.6025390625
2012-12-07,44,9,0.0
2012-12-07,44,10,0.0
2012-12-07,44,11,0.0
2012-12-07,44,12,0.0
2012-12-07,44,13,9816.28515625
2012-12-07,44,14,3436.027587890625
2012-12-07,44,16,410.50537109375
2012-12-07,44,17,223.0580596923828
2012-12-07,44,18,886.852294921875
2012-12-07,44,20,90.18192291259766
2012-12-07,44,21,826.6068725585938
2012-12-07,44,23,518.5957641601562
2012-12-07,44,24,323.7890319824219
2012-12-07,44,25,20.613815307617188
2012-12-07,44,26,50.915306091308594
2012-12-07,44,27,44.5301628112793
2012-12-07,44,28,34.293888092041016
2012-12-07,44,31,46.26094436645508
2012-12-07,44,32,536.0011596679688
2012-12-07,44,33,173.4410858154297
2012-12-07,44,38,61671.7421875
2012-12-07,44,40,18694.841796875
2012-12-07,44,42,0.0
2012-12-07,44,46,6363.5224609375
2012-12-07,44,52,0.0
2012-12-07,44,55,3641.33349609375
2012-12-07,44,56,107.7447738647461
2012-12-07,44,59,121.15254211425781
2012-12-07,44,60,244.38304138183594
2012-12-07,44,67,1097.427490234375
2012-12-07,44,72,6331.20556640625
2012-12-07,44,74,2053.527587890625
2012-12-07,44,79,5139.1787109375
2012-12-07,44,80,5310.25390625
2012-12-07,44,81,8455.9345703125
2012-12-07,44,82,6243.6181640625
2012-12-07,44,83,169.56419372558594
2012-12-07,44,85,14.188048362731934
2012-12-07,44,87,89.74312591552734
2012-12-07,44,90,35698.5546875
2012-12-07,44,91,17271.0234375
2012-12-07,44,92,47947.48046875
2012-12-07,44,93,12061.005859375
2012-12-07,44,94,24704.826171875
2012-12-07,44,95,30935.1796875
2012-12-07,44,96,2903.240234375
2012-12-07,44,97,7618.88525390625
2012-12-07,44,98,4173.794921875
2012-12-07,45,1,55705.63671875
2012-12-07,45,2,41044.95703125
2012-12-07,45,3,9357.5107421875
2012-12-07,45,4,26887.359375
2012-12-07,45,5,41170.98828125
2012-12-07,45,6,7746.5185546875
2012-12-07,45,7,55504.4921875
2012-12-07,45,8,37418.3671875
2012-12-07,45,9,20439.134765625
2012-12-07,45,10,18397.80078125
2012-12-07,45,11,15713.66015625
2012-12-07,45,12,3459.087646484375
2012-12-07,45,13,26934.55859375
2012-12-07,45,14,18307.349609375
2012-12-07,45,16,3794.294677734375
2012-12-07,45,17,15284.009765625
2012-12-07,45,18,45187.203125
2012-12-07,45,19,1734.27197265625
2012-12-07,45,20,5571.19580078125
2012-12-07,45,21,4644.0234375
2012-12-07,45,22,12090.4638671875
2012-12-07,45,23,26807.265625
2012-12-07,45,24,9415.2353515625
2012-12-07,45,25,12040.50390625
2012-12-07,45,26,12394.546875
2012-12-07,45,27,1890.1783447265625
2012-12-07,45,28,1558.9930419921875
2012-12-07,45,29,5327.068359375
2012-12-07,45,30,3029.0625
2012-12-07,45,31,3406.884765625
2012-12-07,45,32,5484.767578125
