Actual_Sales,Predicted_Sales
208.57,123.84894
857.27,768.07715
58899.62,58779.72
45508.84,43186.812
167.0,337.79355
170283.67,162090.53
1659.08,1894.156
19571.4,20832.42
3437.12,3085.5413
8557.28,8693.463
53959.93,48820.285
4786.49,4865.5806
2934.48,3282.2734
99630.5,106807.305
66.84,5.756968
26201.4,25769.223
13438.93,12809.407
11444.34,11779.938
1815.64,1508.0437
855.66,1013.2747
169.8,216.15538
18922.36,18936.111
11168.69,13047.802
3034.41,3048.719
11778.45,12993.621
40343.83,39056.45
1008.0,1015.3814
1212.82,669.6409
50.08,69.18453
14428.95,15365.505
2704.2,2869.216
0.02,76.33036
142.11,184.91759
16550.77,16505.762
24070.11,22483.83
2201.22,1996.5488
3517.51,3373.2852
67396.75,67323.54
82463.39,86643.92
727.49,568.15875
9219.2,8823.686
47.8,47.245113
2324.08,2137.3025
21231.02,19267.945
29.91,142.95203
6586.0,6224.498
25373.0,26471.158
1525.96,891.58734
117.0,97.95241
18.5,10.777289
50166.93,50624.918
10475.46,9655.66
20260.76,19410.408
426.33,554.5724
14999.77,14111.3955
2588.0,3377.6606
2194.96,1495.8431
10001.89,11086.008
478.38,315.72107
16486.77,16549.912
27045.02,29498.73
67684.29,76395.01
10322.41,9544.235
810.88,1255.2108
51427.22,45196.566
5.97,85.930756
1920.7,2062.6218
41304.33,39221.305
8198.7,7427.1616
1522.35,2370.1296
192.7,39.00808
42.92,33.83579
3705.35,3365.8313
26432.09,25955.078
9305.91,11492.712
5386.37,4378.4204
15488.86,16171.753
465.21,454.13733
54933.37,54924.53
17192.08,15589.893
1268.32,1560.5592
3578.39,3151.8135
9734.78,9587.192
27357.91,28079.338
77682.86,76393.875
4918.96,5055.7876
8598.41,12963.229
14243.64,16281.802
4395.76,4706.0034
90.51,-60.843037
8734.34,8836.505
1301.32,859.70886
147557.68,129014.93
2458.66,2633.5583
2559.6,1963.0846
18722.2,18324.578
2296.61,2138.4058
916.94,878.3513
48459.05,49070.15
5814.86,5519.094
11068.19,12412.156
165.25,364.0653
1519.71,1495.3789
4563.71,4789.8013
495.0,329.37515
6281.26,4928.4146
10341.83,9568.002
2622.32,2530.5925
6521.56,6486.617
14113.93,14476.468
3898.93,3606.9011
7132.17,6199.9175
43791.26,44068.18
40136.61,36742.36
1156.83,1115.4497
80.4,30.415497
17558.65,17544.572
465.68,433.35483
2208.22,2141.739
41406.81,36720.637
24790.88,24981.383
5.77,3.5106068
47877.09,53974.29
12524.3,13608.9795
22285.62,23963.844
28.92,-42.519806
18532.35,19550.268
5411.37,5036.878
68759.66,66769.5
7229.94,7029.0225
647.42,589.0221
7450.16,7514.18
53493.8,51619.27
30.0,45.118813
7861.01,9231.926
25.88,40.084164
26578.07,24082.72
7794.61,7013.3564
35150.15,39460.934
4813.96,5489.564
459.81,389.85938
7086.1,6602.0947
1745.0,2294.841
975.0,3334.9172
9337.28,10140.392
12273.1,12338.221
25.06,48.248165
539.31,363.61212
10044.99,6265.7544
5435.71,4511.0503
99.0,-41.165077
13356.06,12317.79
37738.28,39127.434
33745.79,29988.684
8389.94,9046.296
3282.06,3284.2834
6960.12,7491.134
51962.16,52869.12
61468.08,60393.746
13455.08,14646.832
4564.38,3754.0466
3478.26,3778.311
2983.6,2905.5828
4036.99,4560.5024
9821.48,10857.551
172350.05,167118.89
6396.84,6532.3926
16958.48,15699.604
24336.67,26649.402
30212.54,30089.12
83719.84,82897.53
15958.72,15336.929
1604.22,1186.0232
63678.6,61191.53
19020.48,16992.373
10143.15,9057.75
7206.88,9560.743
16018.05,16259.073
25.51,21.580944
2259.0,3029.5828
11493.08,10351.29
1036.99,1347.1768
30624.21,28808.508
88085.32,84120.164
4603.37,3341.2703
9645.14,10066.914
14000.94,15218.195
2614.0,1924.1857
3823.84,3322.594
11074.71,10956.611
45780.61,47942.08
46250.11,44684.684
11442.75,13031.255
4355.49,4328.4673
4077.47,2813.9902
20391.82,22093.176
147.66,-223.9981
47567.26,47564.293
59.28,-122.95354
9602.89,10314.609
57904.97,56707.816
22356.87,23110.674
11017.68,11340.913
23019.91,20605.488
1143.07,1023.13354
603.0,245.16197
8338.79,7366.6323
6.0,-49.50709
10.47,-15.530143
1756.32,1771.0394
13800.74,13629.199
3652.66,3903.0881
11215.13,9924.287
255.0,343.02106
445.72,476.26318
2243.59,2070.789
180.0,210.00725
23.85,-64.8338
334.41,225.36002
12748.52,14113.301
15673.41,15035.0205
956.82,1143.5659
12603.37,12215.747
11987.21,9907.241
5367.2,4215.6724
65319.7,65038.785
12233.43,13457.975
60.02,71.53305
34547.46,33794.78
21888.5,20739.646
21384.7,19162.346
51393.71,49766.43
54202.25,57564.77
5009.58,4702.4316
5129.85,4965.423
1427.3,1349.7504
49595.56,48272.574
11095.87,10058.725
23.98,-40.56156
5023.7,5039.587
15124.0,13335.945
7565.73,8921.771
66412.51,64345.746
835.93,801.3971
7474.92,7279.396
18232.46,16295.312
4203.84,3736.627
23261.95,21555.53
103645.21,97471.44
20876.67,20448.158
11435.88,11773.842
4421.57,4331.1895
13123.7,12297.975
36993.37,39512.543
187.73,-142.54759
30570.02,30789.635
38762.03,37706.926
7955.0,8675.554
39120.22,36278.555
50.05,116.41865
87.76,59.722725
1477.1,1899.24
20037.9,16521.822
2821.89,2289.269
5165.0,4271.569
33008.27,32804.08
20143.55,21759.588
12563.46,13826.224
2015.41,1557.8722
10694.73,8036.226
179.64,130.47005
12530.43,12712.722
18680.61,16606.22
48.0,42.97425
1533.5,1315.1846
22534.65,21131.674
36421.71,35365.93
32322.5,31497.832
35209.57,35109.758
32807.73,29620.828
713.6,784.432
7231.63,7412.9985
2643.0,2805.2473
75472.64,71667.0
16647.34,15516.27
13706.08,11948.959
18376.3,18417.875
13993.25,12879.689
7589.7,7384.8936
3543.09,3357.7053
1925.14,2216.8542
10751.41,8817.925
36944.88,37527.855
10046.44,9395.491
13409.31,14822.842
2.97,-107.84626
22639.57,20007.658
15614.39,18444.291
840.25,1028.1953
91393.34,88797.19
38423.42,35682.168
1778.46,1252.4974
10076.46,10251.612
24358.92,22976.717
8664.26,8956.911
2626.2,2452.082
19020.92,20295.178
7819.71,8899.022
1176.54,1192.0237
46729.91,46877.977
496.0,798.4828
23685.01,23438.408
36617.91,35133.504
4464.25,3926.6948
11855.52,12925.02
85761.29,89094.18
10470.53,9884.63
15810.53,16030.15
58171.83,46560.516
2075.27,1948.0792
17.82,-48.52384
10677.05,10536.966
96026.61,84051.23
2371.34,1776.5498
57439.08,61242.867
112.79,78.65655
48.79,29.55872
14371.26,11824.363
14510.88,15108.547
15416.12,13521.918
21064.27,19062.51
14812.45,13027.21
31933.13,30168.234
137390.58,124291.98
7547.51,5771.3037
13243.56,10902.809
7927.6,7021.9746
35681.62,34225.37
15697.11,16418.725
18930.75,20805.396
3186.91,2366.7183
28705.5,29225.088
36.0,-2.1799765
1503.46,1426.4017
3994.75,4591.301
24511.9,23144.475
6631.83,7046.127
31382.4,26457.252
78555.3,78395.016
8091.39,6950.02
3148.27,2635.9104
19097.64,16884.576
77593.1,71916.734
1745.44,1652.4774
33849.35,34589.492
9243.35,9118.203
6156.71,7154.8613
19344.85,19770.822
18920.06,18853.56
11543.31,12302.758
10712.51,11385.591
11212.86,8763.625
5.94,-114.431206
46809.31,47997.45
4621.85,5569.653
9014.6,8271.248
850.74,1167.649
10237.44,10009.254
8395.44,8886.419
5440.09,6852.905
8716.94,8599.265
5240.08,5806.2944
75807.9,74079.37
33301.29,31057.6
667.0,1253.4462
36216.28,31620.502
3584.99,3811.9624
60305.2,60482.54
9470.66,9889.983
5386.34,5185.0835
17242.2,16659.512
100.6,31.278255
25315.68,22075.217
3998.74,5148.6177
-2.5,9.22184
1978.06,1934.444
24145.93,26417.332
27453.8,28481.635
528.76,448.06915
24073.87,25375.59
547.26,684.85297
281.82,332.07245
2084.41,1883.3517
21497.93,18722.248
28784.84,25319.621
55993.86,54685.418
78542.86,72646.49
10311.06,8092.5356
13619.13,13447.258
12693.05,13167.003
32371.2,29040.84
7671.29,8459.439
118870.4,112382.66
116725.4,110300.92
65706.53,66853.87
6929.33,6804.8657
23237.46,21661.598
19710.15,19438.658
32075.35,30452.37
6326.42,7511.3145
166720.93,163837.52
31825.41,31629.525
321.08,454.1662
943.58,857.87164
76831.1,74059.05
162.0,138.80377
76.55,287.03333
96932.42,90878.805
111.27,186.14255
42855.08,41015.56
3549.77,3576.5452
58.73,-32.987335
3103.02,2709.7761
89889.86,88224.24
23635.74,20727.625
123513.56,123701.805
31884.74,39714.625
24349.33,23116.934
64734.48,59885.03
7251.41,10336.672
1860.58,1894.2284
68049.17,67993.45
13953.48,14783.976
44478.4,43103.21
7507.23,7725.063
41118.29,38577.438
52372.35,54899.26
9778.6,9976.6045
53248.71,49059.566
19113.36,18491.76
38705.23,42405.223
1560.78,2245.139
56685.55,56509.81
29999.9,31479.129
4032.81,3868.137
29375.34,29336.229
26023.08,25759.361
29783.99,31947.844
52074.76,51901.34
6627.98,7984.3364
16209.46,16687.941
5163.09,4331.189
22133.55,21133.389
24530.34,27238.658
11190.04,11016.106
14976.99,14565.679
769.42,669.2508
7332.51,5607.536
86608.87,87027.266
4288.35,3659.0852
802.97,933.7347
20074.36,20133.092
12434.69,13209.496
45968.07,46487.383
4296.18,4502.7603
71860.0,71015.54
8204.82,7744.614
623.84,864.86804
112523.39,106134.414
5518.74,5505.127
5101.62,5720.4966
54848.29,62087.0
40.0,80.22959
3672.68,3415.9263
11012.27,10586.085
12023.62,11391.442
13251.25,13220.62
112.12,-21.76007
362.19,367.28076
11915.09,11534.6455
60962.83,64690.13
180.0,135.24803
970.0,875.0517
171.0,66.883736
27815.64,27104.824
26285.95,26907.559
661.66,655.2624
14173.36,13523.355
79684.98,78865.164
8631.27,8911.953
8262.72,8775.455
44787.24,44096.67
4018.16,4377.1445
10150.87,11617.538
24101.24,22414.873
16725.19,16712.213
2941.53,3022.4243
24268.8,29021.209
10286.96,10741.044
898.71,1033.5408
15699.76,16442.729
7527.22,8041.5415
55112.18,60606.895
80436.11,80514.9
6537.98,7142.2676
2341.78,1813.1466
18431.44,18519.84
6452.39,9213.108
703.49,834.6806
9572.36,9473.831
26320.29,25622.047
109597.15,116612.734
71686.04,71556.72
11897.85,9457.659
21804.85,18880.95
40260.14,40582.895
4066.9,4228.0957
1409.07,1180.9401
10928.38,7628.3027
1267.63,1099.9427
342.0,367.3493
16586.05,16583.166
3503.5,3544.1904
37844.2,37853.953
2660.29,2467.6667
8607.36,8309.904
22436.49,20685.43
4682.63,4780.8457
5291.24,5362.414
97053.99,94288.3
40638.99,37009.277
20.0,-20.756441
2.97,-65.025826
12656.23,14070.55
13941.28,14067.498
5500.6,4940.5566
3119.5,2771.9739
12523.31,12021.939
1480.19,1228.223
1932.1,2318.3308
751.77,630.57465
358.36,55.229416
101.69,109.85739
32436.3,29752.053
5155.11,4647.242
25747.6,23618.758
280.57,422.68103
10105.6,9455.347
6904.67,7086.7783
2532.64,3154.649
9853.71,8548.971
17611.95,15224.953
82509.44,80925.13
42111.94,38849.324
62.2,36.007317
1448.99,1510.7993
63.0,-6.4882574
13585.78,13933.223
29240.93,27961.727
13917.89,12998.084
36320.17,35432.402
0.02,117.04437
8698.31,9941.329
3615.76,4461.1904
1270.5,1177.4857
40663.95,38488.79
157892.86,156756.75
52486.95,50378.242
2780.0,3250.977
8517.98,9585.158
47101.55,52239.848
21.0,-43.306393
29146.57,28902.469
21831.27,19362.049
1602.76,2015.509
737.77,1360.4812
46089.53,40610.06
936.67,718.1211
28808.6,25691.637
8599.57,5189.486
482.71,711.1541
7275.43,5970.599
7346.89,7691.2573
19788.32,19751.088
34875.22,37078.94
481.06,482.94513
39054.34,37552.293
11301.75,11196.01
378.0,212.82889
44.0,28.963062
13118.83,12069.568
4112.41,5398.1455
11373.56,11801.704
17997.71,18394.924
94.04,-18.99051
2833.89,2716.399
5645.46,5986.304
8.98,17.782572
3553.47,4463.1587
29275.67,27710.986
16308.69,15647.951
5927.59,5469.921
50938.09,49120.652
106.83,-33.51737
260.56,246.51552
13772.84,14123.8
1256.7,2040.7233
8294.32,7867.4414
1709.04,2387.014
10.04,39.553886
1856.72,2291.4067
3010.42,2673.7275
11049.13,9898.122
10747.99,10089.172
19802.89,18688.94
7478.26,6764.108
3877.65,4315.2896
10105.15,9288.436
20583.74,20059.307
1276.13,1611.6464
412.44,584.6659
87.42,-7.45562
1809.68,1655.7749
4605.0,4081.7378
12611.44,12764.617
47055.64,40401.3
114.17,158.53508
27767.56,27311.451
1898.57,1446.1887
8036.17,7322.4614
18867.45,18257.64
3308.86,2743.4045
1147.82,1275.49
3461.42,3633.373
83963.53,80325.42
36594.25,35543.484
55673.92,53346.58
72.0,8.279677
23718.68,21903.637
20467.88,20396.299
144.26,86.25732
1605.44,1657.9473
222.94,257.42392
24688.18,18736.752
27728.62,26250.082
44874.46,40374.145
84627.69,82867.56
44355.73,43716.484
15579.55,14233.225
3672.65,4078.1177
687.74,1302.9102
13866.89,12402.078
71996.56,70322.58
3470.14,3666.2566
6230.32,6447.2915
10710.47,11411.411
10303.59,11619.29
32433.45,34285.773
1375.6,1361.452
5420.94,4895.76
457.39,227.17589
31071.06,29477.994
30945.11,31619.547
5360.05,4435.598
4151.16,4580.4707
875.1,878.9831
3879.0,3087.983
21337.67,21203.697
295.47,242.69563
43856.13,42941.195
73428.01,77038.64
2107.44,3377.1807
1334.4,1281.8103
533.36,359.7868
865.35,432.57513
3209.65,5021.496
24453.28,22566.938
45761.01,46887.184
661.16,837.93976
5459.93,5050.772
6434.78,5613.528
34354.29,29153.324
6784.33,6785.7173
31997.9,32877.26
3961.52,3715.5122
22745.0,21560.057
7292.37,7114.2407
18926.82,17254.295
44554.74,37413.324
2985.47,3741.9053
13718.69,15145.474
1309.02,1820.772
11385.96,11468.894
101.63,-36.71484
4107.05,4144.132
9717.76,9711.371
419.05,119.60324
333.0,339.31934
4889.44,6729.277
4709.0,2942.8374
80567.08,74753.62
737.2,681.00476
28586.45,26726.363
5853.88,7273.9272
8565.29,7137.5103
1308.95,1991.5929
25291.26,23056.21
19645.09,15431.709
49.8,-21.936108
18578.78,17185.516
5898.91,7270.701
1640.74,1840.9275
36572.8,35573.438
14851.57,19266.938
9041.41,8436.996
9872.96,10355.527
6752.85,6397.44
2203.58,2443.3242
5340.67,4522.145
-139.65,3151.645
5789.37,6155.092
20185.53,18124.8
8383.11,8349.454
1876.59,1747.3478
25798.88,26519.176
429.48,384.28397
21037.33,24373.53
5160.21,4383.2676
4784.67,4931.151
6944.48,7463.3247
265.55,70.83743
7005.6,7753.897
10255.71,9038.96
4452.87,4183.351
19067.75,17620.69
5624.14,5165.123
20425.19,19239.059
36293.31,37890.12
1578.04,1791.1195
21538.65,24032.621
32230.45,38949.01
13525.0,7420.5806
8832.14,9409.423
38360.18,37088.797
3622.73,3911.5696
21942.1,19724.91
2433.64,1852.065
3952.1,4203.302
3394.06,4208.124
4271.12,4405.617
39602.12,37548.707
44322.3,42537.45
2958.84,2629.146
49.79,34.855328
6196.28,5765.4253
7949.42,7929.0933
2901.79,2169.6636
52638.6,52116.816
57499.47,54694.82
5987.95,6430.8286
11866.41,12835.404
10115.42,9219.158
6090.94,7384.1396
11482.89,10801.638
14991.63,13162.014
2623.01,1837.7478
9472.81,10469.403
295.95,211.48906
26231.56,26391.355
7233.46,7950.6387
9615.2,7549.185
5207.63,5776.9644
16145.38,15305.481
13756.98,13188.877
29.88,-13.101007
37.58,-122.51812
14084.42,13213.0
316.1,71.546425
41777.74,37068.812
876.68,1329.2601
11707.31,12763.3955
182.99,212.17862
42837.17,44517.2
16353.87,15919.834
31641.63,30540.678
18773.99,18292.738
57803.56,54799.13
21515.48,22481.348
83877.9,86447.586
2903.96,3092.6267
15004.84,13696.421
3284.74,2692.4038
338.24,283.62537
8137.06,7424.276
5383.18,5739.568
3115.87,1650.9578
1985.07,1872.2056
161.3,223.81017
48025.48,44289.58
253.49,32.476746
1308.7,1257.838
1958.71,1691.7882
4245.22,4522.3936
28.52,-316.86826
9951.89,8719.212
4334.54,4876.5146
8361.41,8723.425
5087.66,3917.6287
5310.42,5024.307
616.54,652.1931
12161.95,12652.38
364.8,487.95142
2135.32,2177.8406
8427.15,8898.317
51841.89,58866.023
939.49,630.2198
24440.07,22773.467
165.31,147.041
496.12,723.41925
9901.84,8631.023
42614.36,40475.62
14081.11,13870.265
562.36,622.8562
16483.94,16043.572
3493.0,1633.6649
5304.34,4765.6016
12225.87,12585.415
1670.88,1462.0599
6571.65,5819.723
28257.3,35827.895
21757.06,19302.176
10560.02,11119.398
10214.09,9206.977
108.0,-49.523075
72222.01,71858.7
25483.41,23594.084
25.98,-134.27435
13104.98,14466.055
91.48,104.15093
18729.16,20313.178
465.69,289.0829
15437.15,15391.08
51258.37,49718.36
2971.24,2593.1145
76986.4,56457.613
6487.87,6109.2266
61081.04,59750.367
2022.94,2161.674
20177.41,20810.137
30221.75,29370.352
19070.84,17528.0
2448.42,2299.2268
1655.38,1773.9037
18759.52,19995.412
42004.1,36322.14
5012.74,3571.061
4095.65,3727.0923
1342.35,1686.0194
934.8,884.9104
633.94,692.1634
23673.39,23286.73
10155.84,9537.09
13880.42,16054.358
37679.63,41820.523
11660.75,13403.412
7151.23,7049.9
2905.0,5647.3203
11494.18,12264.874
29642.85,25683.928
3261.25,3177.0542
10310.77,8559.37
12754.32,13769.613
36856.46,34555.27
6465.11,6541.6553
1315.11,1092.6104
2777.06,1974.1956
1786.19,1623.6383
17929.62,17556.447
13919.02,10407.09
28304.54,29779.021
2505.12,2011.5176
746.93,811.77277
6054.65,6173.503
163284.81,153295.58
67.34,13.338799
26.88,-7.1628675
2986.89,3017.2249
92905.5,94364.22
18847.76,19274.203
17817.94,18059.69
16212.07,15817.68
7557.5,6104.5005
34014.74,35670.598
737.4,657.27234
6706.04,8432.344
1138.92,1542.4901
120.68,30.482367
20554.7,20962.027
9512.22,9952.275
37588.49,35113.082
28312.9,24561.861
7099.04,7478.1533
4884.63,4232.6035
402.32,349.9595
14461.56,14004.443
1899.97,1758.7863
26.0,86.98551
24012.41,23035.578
35116.21,36337.383
2163.15,2301.0317
7898.3,7495.645
18031.51,13613.297
28950.18,27269.215
2390.58,1795.4077
10498.48,10832.835
14836.72,13997.55
14530.9,14374.233
66947.45,68983.164
7715.77,6407.263
105458.18,105282.75
1153.37,1181.7216
2670.0,2995.633
8148.59,7494.951
10204.13,9151.693
4602.78,4792.5884
7843.39,8332.207
1998.76,1502.2291
43679.77,41095.562
15256.7,16125.559
24.65,-122.65607
5538.55,5503.7583
1595.11,1749.9635
23891.11,24858.992
10.06,222.47478
1781.0,2613.1099
5307.4,6210.803
1168.16,1321.5302
32301.87,31940.033
920.06,1006.8441
49603.87,53594.832
20475.7,20162.88
5230.8,4870.905
2720.62,2196.3894
1046.15,755.90875
5063.28,4796.113
6335.26,4889.047
4088.16,4164.3047
56426.59,55542.73
2607.21,1967.1857
42793.91,48772.242
13653.51,14019.804
3136.68,3544.391
38351.12,39482.297
54230.56,49658.035
12517.49,11927.181
5772.81,6743.4385
5778.11,5603.475
1963.17,1454.8792
7210.06,7441.482
9365.45,9263.751
11670.63,12085.834
22934.21,22735.758
45416.76,45493.45
37821.41,37834.96
2558.51,2241.1719
4.94,-85.94238
26907.12,26533.562
14837.51,14964.785
1984.09,1990.4122
35.0,206.01001
8498.91,7986.2104
4822.45,4298.64
1429.96,1075.5564
5.88,-0.20845492
0.99,-68.2188
4708.96,4105.774
22165.09,17547.672
10609.61,11142.875
23342.07,38653.145
24627.22,25134.557
57384.91,58269.645
3445.71,3283.3398
12707.15,12471.056
24787.14,24817.771
-98.0,122.73374
19.0,61.120407
2951.8,2540.1228
26823.66,26556.926
8260.48,8402.492
1846.8,1820.2426
8472.51,9183.855
4598.71,4402.2417
12255.41,13236.636
137408.2,123187.125
68.0,-202.0123
86.5,100.23446
0.25,123.359436
9851.09,9047.176
5712.02,6167.41
4247.52,4993.563
1421.06,1338.6768
49838.11,49775.375
1495.14,1266.0653
17219.29,15963.19
49496.65,45788.754
189.0,121.622635
1162.74,1198.9458
19939.65,19317.848
24309.47,24134.18
5127.9,5048.0215
601.91,533.953
532.67,678.1621
10476.55,7887.7783
98585.78,94592.99
21263.6,21208.127
7253.55,8398.946
1513.98,940.139
4617.4,5105.3003
7758.33,5857.585
34783.24,33551.582
35306.7,40605.785
15922.61,16511.877
64524.43,61964.266
15093.91,14447.787
1478.82,1725.4166
31601.95,30481.941
1361.6,1690.0226
3104.66,3819.7964
114.64,27.778679
684.52,635.24554
19161.76,20213.629
3.68,-1.3638158
18686.15,18861.486
4296.28,4384.418
1317.41,808.6356
3360.23,3045.735
486.0,646.7143
25793.98,25388.188
2801.73,2909.4863
3564.28,3687.4814
11336.21,11142.123
10681.22,10364.922
18884.22,14445.478
3073.96,2909.8892
16431.66,16136.526
189.85,-30.541073
2669.32,3447.5247
8594.97,8850.331
25089.86,26386.904
7838.36,7818.8667
10295.95,11279.654
7082.62,6480.616
2320.52,1716.6741
8.97,20.712965
8126.84,7100.4893
7243.21,7033.0884
53978.88,56102.984
-0.93,46.174194
267.09,21.652702
2156.5,2083.117
0.06,-15.268908
774.0,409.4411
3058.59,2410.6873
42241.23,39460.06
1128.89,437.1107
8529.73,8227.258
15819.63,15433.458
17782.7,15594.773
16158.11,15324.086
12189.53,9548.524
36365.66,34673.21
53580.77,55070.14
7488.63,7340.613
20.91,170.75325
8631.72,7117.6484
1910.0,1442.2351
15251.47,16490.062
12777.51,12208.116
401.34,391.7594
10605.66,10965.036
35448.61,35196.02
38704.11,36596.418
34.92,1.78575
57021.23,59210.34
7567.61,4599.3022
6259.75,7194.6987
38.92,217.05362
17656.25,15882.438
14380.4,11476.955
1585.42,1674.469
56594.74,52065.51
530.36,575.41284
4867.08,4592.9834
0.97,81.321556
5905.0,5949.4536
7728.46,7580.6104
54003.24,56542.47
119.08,31.811134
51300.36,59598.21
13042.95,13784.727
5314.25,5226.27
5572.76,6636.98
1288.93,1456.4541
1019.66,839.902
4.0,1.9021906
4142.47,4373.0874
518.17,483.15167
745.31,966.893
25894.35,23080.25
7902.06,6522.3125
10192.83,11954.857
12992.34,12769.65
1032.32,1164.1985
17052.5,17885.719
3272.49,3726.9814
21238.64,19794.959
3240.72,2804.0405
80323.73,91180.164
137.55,-42.187176
3314.23,3242.5134
34873.84,32426.105
7838.04,7204.466
7.98,-121.02521
13160.18,12982.806
10995.77,11131.815
55758.16,58061.242
31652.72,32805.055
174529.94,159471.34
6540.92,6623.0947
59613.49,58487.17
8222.17,8535.653
6721.54,4630.283
32394.46,31409.89
77.7,191.4228
2756.18,2660.3926
63.54,-123.01818
352.23,364.07776
228.31,257.34778
10395.08,10462.648
13719.23,13940.432
61691.49,60818.652
510.77,130.26494
7486.71,6648.1714
548.8,479.80026
612.96,653.0747
10353.02,9024.054
7729.4,5106.7397
15281.08,14345.676
44024.71,44986.29
42482.95,45147.72
52274.09,50689.42
22383.26,22718.562
7449.52,5246.113
7026.66,12704.502
14476.67,14430.497
52158.6,51898.39
426.84,367.0514
4093.48,3848.903
33.64,224.78587
3355.34,3054.4988
1643.73,1847.7936
50645.6,51402.5
33241.85,28255.277
10203.84,9956.593
2342.66,2769.1025
34136.48,30890.756
11824.9,12844.563
3455.0,3382.1887
7519.33,7752.029
6165.26,6197.822
8369.82,7754.5215
18617.36,17822.395
825.91,447.16376
10336.15,10117.472
3457.53,3352.494
3763.71,3189.467
7638.5,6507.398
2516.0,2116.3826
6429.64,5569.239
3327.17,2769.1584
3110.7,3024.709
16037.65,19542.643
61810.17,62837.51
6080.8,5147.624
6564.76,6468.21
32885.75,27685.494
6495.73,6894.143
9030.25,8598.388
54866.84,51849.605
10292.65,11364.732
89355.08,87056.26
16348.81,15720.597
2032.61,1413.3994
6189.97,4718.3716
32893.33,30952.959
32635.25,30680.938
6420.77,5104.963
10207.32,8774.66
8147.82,7235.8184
37014.88,34720.38
194032.48,169666.78
477.84,577.0594
1343.39,1261.6881
18545.9,16516.137
7841.15,7521.9487
2987.09,2966.9973
8834.82,8088.4414
75690.26,73260.33
11998.09,10861.363
18175.03,20039.428
4940.08,4609.5435
925.83,1559.5354
33276.96,32554.578
19395.41,17448.9
25728.95,24160.48
24491.29,23474.63
23881.22,21752.785
8020.47,8510.45
13453.74,12123.465
2866.66,2570.929
2846.0,4188.771
219.78,403.04443
7020.35,6153.5845
11415.1,12347.722
194.09,93.70172
18782.72,17151.7
13266.24,12821.729
5766.4,6219.7544
70.29,159.81772
19224.99,16966.291
250.45,337.41162
2380.19,2261.727
3536.96,4200.4565
3864.99,2939.3394
5959.66,6729.99
22.0,-30.27054
17308.87,16271.241
16134.24,16534.37
65622.2,69465.59
5715.78,6099.6333
37362.01,34984.113
2038.17,1558.4565
523.6,564.5359
1486.6,1583.9698
929.43,557.6761
3123.92,3181.4917
15167.88,12596.369
69395.18,64552.246
2.46,-42.318066
6574.14,7189.665
337.44,595.59454
1775.95,1609.5369
1895.52,2010.5093
20673.42,19513.719
3487.57,3302.5344
8085.38,9074.209
7239.8,7088.8833
872.71,473.22824
3343.62,3335.8738
8621.87,9070.889
8379.1,8445.728
252.0,305.18985
5068.72,3869.0461
2121.96,1851.4545
2522.01,3354.2332
3425.76,2823.6978
17548.61,15921.106
338.5,453.1963
7642.68,7616.735
15360.6,15227.187
36.0,12.338473
0.97,-220.0102
1226.91,1507.9182
1040.45,1100.122
17438.09,15737.495
3065.15,3027.1348
34653.74,33511.777
4705.45,4533.2607
37802.82,35891.83
1098.22,1464.1198
18324.02,16375.173
12010.75,12595.14
44511.0,41758.84
7087.98,7246.671
36325.07,35427.7
6389.93,6654.7563
14122.47,15158.77
8919.27,8612.825
24088.75,22497.494
5415.94,5054.374
6206.3,5942.998
65670.45,61624.117
27147.01,25347.432
3055.97,3378.9556
14173.27,13096.69
749.64,578.20197
8127.42,8885.982
1531.8,1268.1974
15045.77,14214.596
0.08,126.29779
44291.39,44874.645
2097.4,1383.9314
149.86,134.80922
2398.81,2116.3647
45198.96,44664.45
56337.93,56781.53
14025.13,15518.728
16127.96,16061.555
3618.04,3012.5125
447.73,392.77344
8427.14,8724.83
502.74,423.14484
11686.75,13132.162
4317.96,4043.5032
3236.44,3763.3765
2202.72,3067.9734
14220.27,15025.744
23.92,-22.712805
20139.08,19176.484
3539.48,3456.3838
207.0,127.52983
10001.6,9565.635
2281.46,2318.8008
64.29,93.388435
3888.1,4626.929
8482.61,6253.4854
4061.79,4641.7495
15222.01,14821.242
30600.66,30842.701
4120.68,4131.9985
9438.53,8386.925
926.34,1042.4854
10698.34,11090.936
10860.97,12678.536
3462.4,2899.6418
13470.56,12405.02
20327.76,19096.87
22357.51,23796.053
21677.85,22053.814
29309.07,27832.922
8321.35,8745.187
1.5,363.41858
199.8,449.3972
6919.68,6793.7847
4032.67,3426.7874
22534.27,20387.72
244.41,354.05667
2077.48,1808.4586
3354.8,3238.1772
16552.49,15973.329
13768.78,12790.619
1747.65,1774.7314
4436.19,3985.8647
10642.56,11023.125
11914.66,12382.05
5650.67,5044.139
5907.62,4526.8525
180.69,171.76125
12431.99,12216.47
497.1,445.49396
1618.4,1377.975
2642.01,2632.215
4552.21,4446.1914
9701.86,16145.747
8614.67,9726.731
6987.45,7969.7617
119.89,62.68297
13685.84,13531.408
3274.12,3692.5286
2886.74,2746.1191
1171.84,1111.4631
4302.41,3963.5632
30441.4,27339.656
6417.51,7574.398
80655.97,80433.13
42838.03,41421.28
34039.08,30282.346
17987.12,18193.49
1941.58,2020.1791
1702.59,1604.7179
16337.05,16689.67
78338.17,79023.97
288.0,453.28775
49931.46,50567.61
